Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-29,85.585,85.585,82.325,82.46,1225500,0.0,0.0
2022-09-30,83.16,83.358,80.089,80.322,2216000,0.0,0.0
2022-10-03,81.993,83.933,81.085,83.169,2084600,0.0,0.0
2022-10-04,83.169,84.103,82.684,83.618,1612800,0.0,0.0
2022-10-05,82.747,82.747,80.457,81.337,1441700,0.0,0.0
2022-10-06,80.834,81.076,77.511,77.708,2020900,0.0,0.0
2022-10-07,77.762,78.077,76.128,76.774,2334900,0.0,0.0
2022-10-10,76.963,78.041,76.514,76.613,1797500,0.0,0.0
2022-10-11,76.343,77.457,76.199,76.505,1401300,0.0,0.0
2022-10-12,76.523,76.523,73.801,73.855,1960400,0.0,0.0
2022-10-13,73.02,76.37,72.589,76.092,2146000,0.0,0.0
2022-10-14,76.792,77.205,74.457,75.714,1954200,0.0,0.0
2022-10-17,76.451,77.978,76.424,76.927,1669900,0.0,0.0
2022-10-18,78.077,79.154,77.906,78.849,1383000,0.0,0.0
2022-10-19,77.879,78.364,77.089,77.933,1060600,0.0,0.0
2022-10-20,77.708,78.148,76.442,76.738,1690600,0.0,0.0
2022-10-21,77.196,78.436,76.568,77.825,1215800,0.0,0.0
2022-10-24,78.472,79.145,77.529,77.924,1140400,0.0,0.0
2022-10-25,77.933,79.181,77.825,78.831,1580900,0.0,0.0
2022-10-26,79.424,79.909,78.625,79.11,1213200,0.0,0.0
2022-10-27,79.559,80.618,79.352,79.684,1229700,0.0,0.0
2022-10-28,79.936,82.549,79.936,82.271,1721700,0.0,0.0
2022-10-31,82.307,82.81,81.319,82.029,2287400,0.0,0.0
2022-11-01,81.535,82.864,81.094,82.585,2341300,0.0,0.0
2022-11-02,82.109,83.025,80.951,81.059,2346700,0.0,0.0
2022-11-03,80.439,81.885,79.568,81.184,1452100,0.0,0.0
2022-11-04,81.238,82.343,80.924,82.082,1958600,0.0,0.0
2022-11-07,81.867,82.011,79.469,80.942,1452500,0.0,0.0
2022-11-08,81.184,82.496,81.005,82.136,1550000,0.0,0.0
2022-11-09,82.1,82.199,80.933,81.148,1652200,0.0,0.0
2022-11-10,83.021,85.447,82.115,85.248,1197600,0.728,0.0
2022-11-11,85.194,85.194,83.664,84.343,2113900,0.0,0.0
2022-11-14,84.723,85.076,83.745,83.781,1707800,0.0,0.0
2022-11-15,84.379,85.112,83.474,84.442,1237800,0.0,0.0
2022-11-16,84.623,86.127,84.623,85.484,1580400,0.0,0.0
2022-11-17,84.678,84.805,83.836,84.225,1494200,0.0,0.0
2022-11-18,85.194,86.824,84.75,86.652,1679200,0.0,0.0
2022-11-21,86.833,88.372,86.697,87.584,1358100,0.0,0.0
2022-11-22,87.82,88.915,87.575,87.946,1025100,0.0,0.0
2022-11-23,87.811,88.87,87.793,88.798,802000,0.0,0.0
2022-11-25,89.096,89.513,88.798,89.332,466600,0.0,0.0
2022-11-28,88.906,89.368,87.956,88.318,979100,0.0,0.0
2022-11-29,87.793,88.01,87.095,87.811,1001800,0.0,0.0
2022-11-30,87.802,89.911,87.34,89.766,2218600,0.0,0.0
2022-12-01,90.536,91.55,87.892,88.091,4037400,0.0,0.0
2022-12-02,87.313,87.802,86.543,86.978,1987700,0.0,0.0
2022-12-05,86.235,86.896,84.913,85.339,1862400,0.0,0.0
2022-12-06,85.366,86.425,85.266,86.398,1476900,0.0,0.0
2022-12-07,86.262,86.769,85.067,85.647,1141100,0.0,0.0
