Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-28,98.882,99.865,98.037,99.082,2734100,0.0,0.0
2022-04-29,98.751,98.829,95.582,95.913,5424000,0.0,0.0
2022-05-02,96.357,96.722,93.571,94.641,3831700,0.0,0.0
2022-05-03,95.207,96.122,94.197,94.345,2428400,0.0,0.0
2022-05-04,94.206,96.452,93.971,96.217,2561400,0.0,0.0
2022-05-05,95.791,96.618,94.972,95.817,2200100,0.0,0.0
2022-05-06,95.591,97.489,95.19,96.923,2723500,0.0,0.0
2022-05-09,95.46,97.619,94.467,96.47,3663300,0.0,0.0
2022-05-10,96.287,97.689,94.067,94.824,3372200,0.0,0.0
2022-05-11,95.007,97.219,94.763,95.695,3082800,0.0,0.0
2022-05-12,95.576,96.033,94.355,95.629,3429200,0.985,0.0
2022-05-13,96.103,96.349,94.628,96.024,3251300,0.0,0.0
2022-05-16,96.332,97.413,96.139,96.666,2408000,0.0,0.0
2022-05-17,96.139,96.639,94.118,96.068,4076100,0.0,0.0
2022-05-18,96.481,97.131,95.392,95.673,4006100,0.0,0.0
2022-05-19,95.471,96.156,94.206,95.717,3687600,0.0,0.0
2022-05-20,95.62,96.648,95.049,96.49,3375100,0.0,0.0
2022-05-23,97.21,98.309,96.472,97.351,2577300,0.0,0.0
2022-05-24,97.79,99.565,97.272,99.257,3009200,0.0,0.0
2022-05-25,99.451,99.644,98.133,98.739,2771900,0.0,0.0
2022-05-26,99.337,99.969,98.924,99.477,2717600,0.0,0.0
2022-05-27,99.178,100.593,98.906,100.505,2628900,0.0,0.0
2022-05-31,99.424,99.749,98.484,98.853,5037700,0.0,0.0
2022-06-01,98.88,99.038,97.483,98.107,2552100,0.0,0.0
2022-06-02,98.484,98.713,96.569,98.212,2712800,0.0,0.0
2022-06-03,97.94,98.484,97.492,97.659,1547800,0.0,0.0
2022-06-06,97.966,98.467,97.456,97.615,1483200,0.0,0.0
2022-06-07,97.474,98.757,96.868,98.695,2113300,0.0,0.0
2022-06-08,98.361,98.458,96.877,97.07,1810700,0.0,0.0
2022-06-09,97.017,97.544,94.522,94.645,2379400,0.0,0.0
2022-06-10,93.925,95.489,93.081,94.68,3342600,0.0,0.0
2022-06-13,93.811,94.004,90.428,90.867,2752200,0.0,0.0
2022-06-14,91.113,91.579,87.555,88.68,3899500,0.0,0.0
2022-06-15,89.62,89.717,87.028,88.012,4039500,0.0,0.0
2022-06-16,87.002,87.705,85.974,87.45,4134000,0.0,0.0
2022-06-17,87.186,87.819,85.104,85.939,5533000,0.0,0.0
2022-06-21,86.044,87.415,85.763,87.16,2877800,0.0,0.0
2022-06-22,86.905,88.733,86.703,87.995,2909900,0.0,0.0
2022-06-23,88.443,91.061,88.337,90.85,3724300,0.0,0.0
2022-06-24,91.078,92.071,90.753,91.834,2953800,0.0,0.0
2022-06-27,91.395,92.572,91.131,92.422,1725000,0.0,0.0
2022-06-28,92.914,93.854,92.563,92.862,2215700,0.0,0.0
2022-06-29,92.888,93.406,92.519,93.134,1767300,0.0,0.0
2022-06-30,92.484,94.83,92.282,94.188,3568900,0.0,0.0
2022-07-01,94.663,96.455,94.188,96.306,2874200,0.0,0.0
2022-07-05,96.376,96.376,91.843,93.424,2951900,0.0,0.0
2022-07-06,93.714,95.26,93.196,94.513,1920800,0.0,0.0
2022-07-07,94.724,95.076,93.6,93.854,1913500,0.0,0.0
2022-07-08,93.898,94.065,92.897,93.046,1697600,0.0,0.0
2022-07-11,93.16,94.874,93.002,94.847,2435700,0.0,0.0
2022-07-12,94.513,95.743,94.118,94.592,2102700,0.0,0.0
2022-07-13,93.942,95.058,93.758,94.215,2417200,0.0,0.0
2022-07-14,92.484,94.197,92.414,93.96,2274900,0.0,0.0
2022-07-15,94.39,94.566,93.283,94.382,2244200,0.0,0.0
2022-07-18,93.916,94.109,92.598,92.624,2228100,0.0,0.0
2022-07-19,93.169,93.538,92.633,92.721,2097300,0.0,0.0
2022-07-20,92.827,92.985,90.349,90.481,2981000,0.0,0.0
2022-07-21,90.411,91.14,89.76,90.964,3085300,0.0,0.0
2022-07-22,91.579,92.247,91.315,92.229,1501200,0.0,0.0
2022-07-25,91.922,93.143,91.72,93.108,1432500,0.0,0.0
2022-07-26,92.932,94.285,92.695,94.021,1788900,0.0,0.0
2022-07-27,93.705,93.881,93.011,93.582,2003700,0.0,0.0
2022-07-28,94.382,95.998,93.688,95.717,2326300,0.0,0.0
2022-07-29,95.401,97.008,95.374,96.578,2522500,0.0,0.0
2022-08-01,96.525,97.123,95.726,96.508,2386900,0.0,0.0
2022-08-02,96.894,97.817,96.139,96.306,2182500,0.0,0.0
2022-08-03,96.13,97.65,94.408,97.36,2784900,0.0,0.0
2022-08-04,98.221,98.379,96.2,96.402,2963500,0.0,0.0
2022-08-05,95.893,96.191,94.276,95.901,3033600,0.0,0.0
2022-08-08,96.525,97.175,95.559,95.796,3130300,0.0,0.0
2022-08-09,96.103,96.78,95.893,96.472,2366400,0.0,0.0
2022-08-10,96.903,97.079,96.218,96.692,2907400,0.0,0.0
2022-08-11,96.776,97.424,96.058,96.209,2640900,1.005,0.0
2022-08-12,96.759,97.823,96.599,97.752,3302700,0.0,0.0
2022-08-15,97.849,98.496,97.202,98.399,2163200,0.0,0.0
2022-08-16,98.399,99.729,98.239,99.401,2504400,0.0,0.0
2022-08-17,99.223,100.101,99.161,99.33,1894500,0.0,0.0
2022-08-18,99.392,100.252,99.392,99.818,1744300,0.0,0.0
2022-08-19,99.995,100.784,99.587,100.403,2091800,0.0,0.0
2022-08-22,100.172,100.438,99.153,99.348,2282400,0.0,0.0
2022-08-23,99.436,99.436,98.239,98.443,1489700,0.0,0.0
