Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-28,37.192,37.238,36.331,36.494,2360000,0.0,0.0
2023-07-31,36.585,37.256,36.521,37.074,3209800,0.0,0.0
2023-08-01,36.848,37.211,36.639,36.73,2198400,0.0,0.0
2023-08-02,36.449,36.957,36.449,36.703,2319000,0.0,0.0
2023-08-03,36.594,36.63,35.741,36.503,2631300,0.0,0.0
2023-08-04,36.53,37.102,36.249,36.304,2255900,0.0,0.0
2023-08-07,36.449,36.694,36.149,36.63,2112200,0.0,0.0
2023-08-08,36.385,36.458,35.778,35.995,2332100,0.0,0.0
2023-08-09,35.823,35.977,35.506,35.741,2040700,0.0,0.0
2023-08-10,35.896,36.558,35.678,35.778,2611400,0.0,0.0
2023-08-11,35.714,36.077,35.642,35.995,1969200,0.0,0.0
2023-08-14,35.932,35.959,35.188,35.397,2369700,0.0,0.0
2023-08-15,35.043,35.197,34.68,34.798,2142000,0.0,0.0
2023-08-16,34.717,34.853,34.381,34.644,2716200,0.0,0.0
2023-08-17,34.662,35.288,34.662,34.871,2143300,0.0,0.0
2023-08-18,34.608,35.097,34.608,34.834,1893600,0.0,0.0
2023-08-21,34.717,34.771,34.227,34.544,1753900,0.0,0.0
2023-08-22,34.771,34.916,34.526,34.626,1423300,0.0,0.0
2023-08-23,34.834,35.243,34.653,35.224,1350700,0.0,0.0
2023-08-24,35.252,35.796,35.107,35.116,2266000,0.0,0.0
2023-08-25,35.27,35.823,35.243,35.524,2683900,0.0,0.0
2023-08-28,35.714,36.104,35.714,35.787,1253700,0.0,0.0
2023-08-29,35.859,36.077,35.633,36.059,1493900,0.0,0.0
2023-08-30,36.403,36.694,36.213,36.512,2248500,0.0,0.0
2023-08-31,36.585,36.585,36.149,36.186,3154300,0.0,0.0
2023-09-01,36.34,36.449,35.914,36.032,1979400,0.0,0.0
2023-09-05,36.022,36.267,35.732,35.75,2026500,0.0,0.0
2023-09-06,35.669,35.759,35.261,35.433,1437000,0.0,0.0
2023-09-07,35.342,35.769,35.161,35.478,1859600,0.0,0.0
2023-09-08,35.605,35.633,34.88,35.061,2137400,0.0,0.0
2023-09-11,35.088,35.161,34.68,34.943,1305700,0.0,0.0
2023-09-12,34.825,35.188,34.454,35.125,2546300,0.0,0.0
2023-09-13,35.243,35.297,34.517,34.662,2011900,0.0,0.0
2023-09-14,34.989,35.252,34.744,34.862,2458100,0.0,0.0
2023-09-15,34.689,34.98,34.481,34.671,5794700,0.0,0.0
