Date,country,fuel_type,price_type,price_per_1000l
2016-02-15,EU,diesel,with_tax,1029.240032497739
2016-02-08,EU,diesel,with_tax,1043.913789021536
2016-02-01,EU,diesel,with_tax,1039.3939931405118
2016-01-25,EU,diesel,with_tax,1036.6334802943932
2016-01-18,EU,diesel,with_tax,1053.7271022153302
2016-01-11,EU,diesel,with_tax,1080.9675069274406
2016-01-04,EU,diesel,with_tax,1090.513818167745
2015-12-14,EU,diesel,with_tax,1128.743158588134
2015-12-07,EU,diesel,with_tax,1161.921321148243
2015-11-30,EU,diesel,with_tax,1176.7993582662011
2015-11-23,EU,diesel,with_tax,1179.183260029636
2015-11-16,EU,diesel,with_tax,1186.898903895707
2015-11-09,EU,diesel,with_tax,1183.814209178808
2015-11-02,EU,diesel,with_tax,1172.6139547374678
2015-10-26,EU,diesel,with_tax,1168.9235576168037
2015-10-19,EU,diesel,with_tax,1175.3523044085257
2015-10-12,EU,diesel,with_tax,1185.4550577259008
2015-10-05,EU,diesel,with_tax,1177.601451942856
2015-09-28,EU,diesel,with_tax,1179.042594780791
2015-09-21,EU,diesel,with_tax,1187.8489961552782
2015-09-14,EU,diesel,with_tax,1193.1794104251553
2015-09-07,EU,diesel,with_tax,1187.109884339755
2015-08-31,EU,diesel,with_tax,1175.0404750886894
2015-08-24,EU,diesel,with_tax,1196.991397956555
2015-08-17,EU,diesel,with_tax,1216.0536491923428
2015-08-10,EU,diesel,with_tax,1228.9299417990849
2015-08-03,EU,diesel,with_tax,1243.3772347987865
2015-07-27,EU,diesel,with_tax,1258.616265975979
2015-07-20,EU,diesel,with_tax,1275.668576633209
2015-07-13,EU,diesel,with_tax,1281.4448587300558
2015-07-06,EU,diesel,with_tax,1293.2910478246897
2015-06-29,EU,diesel,with_tax,1297.5592116616854
2015-06-22,EU,diesel,with_tax,1300.393322266855
2015-06-15,EU,diesel,with_tax,1301.8026522481125
2015-06-08,EU,diesel,with_tax,1304.8800774913796
2015-06-01,EU,diesel,with_tax,1311.3823891699276
2015-05-25,EU,diesel,with_tax,1317.0036272472355
2015-05-18,EU,diesel,with_tax,1311.8681228607606
2015-05-11,EU,diesel,with_tax,1315.1202105388152
2015-05-04,EU,diesel,with_tax,1305.178016563009
2015-04-27,EU,diesel,with_tax,1305.7532396614954
2015-04-20,EU,diesel,with_tax,1291.725233238393
2015-04-13,EU,diesel,with_tax,1272.625840586861
2015-03-30,EU,diesel,with_tax,1272.0598941259782
2015-03-23,EU,diesel,with_tax,1273.2725803745502
2015-03-16,EU,diesel,with_tax,1291.3701597138886
2015-03-09,EU,diesel,with_tax,1289.167557493538
2015-03-02,EU,diesel,with_tax,1279.2062734046524
2015-02-23,EU,diesel,with_tax,1265.3126684587796
2015-02-16,EU,diesel,with_tax,1244.3168206867808
2015-02-09,EU,diesel,with_tax,1218.8223968592697
2015-02-02,EU,diesel,with_tax,1185.1955201812193
2015-01-26,EU,diesel,with_tax,1179.8496567918223
2015-01-19,EU,diesel,with_tax,1176.7382511685237
2015-01-12,EU,diesel,with_tax,1196.0760568789035
2015-01-05,EU,diesel,with_tax,1219.7664609244046
2014-12-15,EU,diesel,with_tax,1261.4220024040071
2014-12-08,EU,diesel,with_tax,1292.7273468155431
2014-12-01,EU,diesel,with_tax,1316.3822343029449
2014-11-24,EU,diesel,with_tax,1333.4800511449291
2014-11-17,EU,diesel,with_tax,1346.3474925553994
2014-11-10,EU,diesel,with_tax,1353.9889218727858
2014-11-03,EU,diesel,with_tax,1355.9719319456983
2014-10-27,EU,diesel,with_tax,1355.644035163791
2014-10-20,EU,diesel,with_tax,1356.7896465645358
2014-10-13,EU,diesel,with_tax,1385.9110764421814
2014-10-06,EU,diesel,with_tax,1397.586397057274
2014-09-29,EU,diesel,with_tax,1402.0249022273174
2014-09-22,EU,diesel,with_tax,1405.7075687788906
2014-09-15,EU,diesel,with_tax,1408.696864783533
2014-09-08,EU,diesel,with_tax,1407.5557218709046
2014-09-01,EU,diesel,with_tax,1411.2929229723122
2014-08-25,EU,diesel,with_tax,1403.6354001328116
2014-08-18,EU,diesel,with_tax,1410.2835942707209
2014-08-11,EU,diesel,with_tax,1414.884101175061
2014-08-04,EU,diesel,with_tax,1412.147100339283
2014-07-28,EU,diesel,with_tax,1415.2879557655451
2014-07-21,EU,diesel,with_tax,1414.794574463912
2014-07-14,EU,diesel,with_tax,1419.1924464551882
2014-07-07,EU,diesel,with_tax,1428.0213498865662
2014-06-30,EU,diesel,with_tax,1430.575346485345
2014-06-23,EU,diesel,with_tax,1427.518362746921
2014-06-16,EU,diesel,with_tax,1417.5076194029452
2014-06-09,EU,diesel,with_tax,1411.0894330498934
2014-06-02,EU,diesel,with_tax,1418.588299669232
2014-05-26,EU,diesel,with_tax,1420.6431742789505
2014-05-19,EU,diesel,with_tax,1412.3248188191783
2014-05-12,EU,diesel,with_tax,1411.3950707922652
2014-05-05,EU,diesel,with_tax,1413.500818661266
2014-04-28,EU,diesel,with_tax,1418.8872172086396
2014-04-14,EU,diesel,with_tax,1408.2728593930854
2014-04-07,EU,diesel,with_tax,1407.739851398615
2014-03-31,EU,diesel,with_tax,1404.5496796934756
2014-03-24,EU,diesel,with_tax,1396.83811127802
2014-03-17,EU,diesel,with_tax,1402.587924598174
2014-03-10,EU,diesel,with_tax,1414.898564403647
2014-03-03,EU,diesel,with_tax,1421.9844330662286
2014-02-24,EU,diesel,with_tax,1424.3629324717988
2014-02-17,EU,diesel,with_tax,1423.288436805874
2014-02-10,EU,diesel,with_tax,1419.304669273439
2014-02-03,EU,diesel,with_tax,1419.096986652575
2014-01-27,EU,diesel,with_tax,1419.5273039717606
2014-01-20,EU,diesel,with_tax,1418.2000378973814
2014-01-13,EU,diesel,with_tax,1422.8149155276765
2014-01-06,EU,diesel,with_tax,1432.7687812185209
2013-12-16,EU,diesel,with_tax,1427.52140126188
2013-12-09,EU,diesel,with_tax,1436.9463245547477
2013-12-02,EU,diesel,with_tax,1437.0952715617425
2013-11-25,EU,diesel,with_tax,1427.1192717649683
2013-11-18,EU,diesel,with_tax,1420.432954715344
2013-11-11,EU,diesel,with_tax,1416.2237785210782
2013-11-04,EU,diesel,with_tax,1419.7263422435992
2013-10-28,EU,diesel,with_tax,1425.4898326838695
2013-10-21,EU,diesel,with_tax,1437.810149829383
2013-10-14,EU,diesel,with_tax,1439.303097946268
2013-10-07,EU,diesel,with_tax,1439.7672431357255
2013-09-30,EU,diesel,with_tax,1448.918208919048
2013-09-23,EU,diesel,with_tax,1459.4267698838044
2013-09-16,EU,diesel,with_tax,1475.0855731499737
2013-09-09,EU,diesel,with_tax,1473.9316290106333
2013-09-02,EU,diesel,with_tax,1467.478080785885
2013-08-26,EU,diesel,with_tax,1450.0676732379272
2013-08-19,EU,diesel,with_tax,1445.0008084361484
2013-08-12,EU,diesel,with_tax,1442.2839420775877
2013-08-05,EU,diesel,with_tax,1444.886831668978
2013-07-29,EU,diesel,with_tax,1443.926562359972
2013-07-22,EU,diesel,with_tax,1453.6046631284453
2013-07-15,EU,diesel,with_tax,1441.8102962978403
2013-07-08,EU,diesel,with_tax,1425.2229629578092
2013-07-01,EU,diesel,with_tax,1418.3236187496218
2013-06-24,EU,diesel,with_tax,1409.8777822207064
2013-06-17,EU,diesel,with_tax,1407.2312010733644
2013-06-10,EU,diesel,with_tax,1408.336805290518
2013-06-03,EU,diesel,with_tax,1413.5775984904303
2013-05-27,EU,diesel,with_tax,1417.005385857347
2013-05-20,EU,diesel,with_tax,1417.744296740787
2013-05-13,EU,diesel,with_tax,1405.8343787897552
2013-05-06,EU,diesel,with_tax,1395.8994518423804
2013-04-29,EU,diesel,with_tax,1405.235253570508
2013-04-22,EU,diesel,with_tax,1408.4243633435824
2013-04-15,EU,diesel,with_tax,1435.2376307656905
2013-04-08,EU,diesel,with_tax,1457.3724311939309
2013-04-01,EU,diesel,with_tax,1449.7713601466596
2013-03-25,EU,diesel,with_tax,1454.235954924527
2013-03-18,EU,diesel,with_tax,1456.6626870344849
2013-03-11,EU,diesel,with_tax,1456.945905078777
2013-03-04,EU,diesel,with_tax,1470.3308338728418
2013-02-25,EU,diesel,with_tax,1473.6195640128933
2013-02-18,EU,diesel,with_tax,1481.4777565406175
2013-02-11,EU,diesel,with_tax,1472.5024989704775
2013-02-04,EU,diesel,with_tax,1460.8660884924543
2013-01-28,EU,diesel,with_tax,1457.3222215587384
2013-01-21,EU,diesel,with_tax,1455.5985813029135
2013-01-14,EU,diesel,with_tax,1463.1934873607447
2013-01-07,EU,diesel,with_tax,1461.1372833868472
2012-12-17,EU,diesel,with_tax,1457.6685774565403
2012-12-10,EU,diesel,with_tax,1473.412571239194
2012-12-03,EU,diesel,with_tax,1485.7769244049257
2012-11-26,EU,diesel,with_tax,1490.4543825618236
2012-11-19,EU,diesel,with_tax,1488.9249392982283
2012-11-12,EU,diesel,with_tax,1492.1481730132982
2012-11-05,EU,diesel,with_tax,1500.6204291863376
2012-10-29,EU,diesel,with_tax,1506.7518465053445
2012-10-22,EU,diesel,with_tax,1518.6901222180616
2012-10-15,EU,diesel,with_tax,1523.7086558703977
2012-10-08,EU,diesel,with_tax,1523.8615461300408
2012-10-01,EU,diesel,with_tax,1514.7548823726986
2012-09-24,EU,diesel,with_tax,1516.094198913096
2012-09-17,EU,diesel,with_tax,1533.2010606818656
2012-09-10,EU,diesel,with_tax,1544.5165159782143
2012-09-03,EU,diesel,with_tax,1535.947667378946
2012-08-27,EU,diesel,with_tax,1548.2507419050132
2012-08-20,EU,diesel,with_tax,1542.5490750223828
2012-08-13,EU,diesel,with_tax,1519.3188936321064
2012-08-06,EU,diesel,with_tax,1493.209134255619
2012-07-30,EU,diesel,with_tax,1490.779717886991
2012-07-23,EU,diesel,with_tax,1487.2693595445237
2012-07-16,EU,diesel,with_tax,1459.815397460368
2012-07-09,EU,diesel,with_tax,1444.9825615110628
2012-07-02,EU,diesel,with_tax,1414.451242639417
2012-06-25,EU,diesel,with_tax,1417.5357853390565
2012-06-18,EU,diesel,with_tax,1434.672847347559
2012-06-11,EU,diesel,with_tax,1441.6249735384995
2012-06-04,EU,diesel,with_tax,1455.9981095791547
2012-05-28,EU,diesel,with_tax,1470.3907281317604
2012-05-21,EU,diesel,with_tax,1474.7316520426557
2012-05-14,EU,diesel,with_tax,1484.5348441784236
2012-05-07,EU,diesel,with_tax,1509.2665580595892
2012-04-30,EU,diesel,with_tax,1503.7419674594246
2012-04-23,EU,diesel,with_tax,1514.2364037516209
2012-04-16,EU,diesel,with_tax,1522.491554179393
2012-04-02,EU,diesel,with_tax,1521.1552357350877
2012-03-26,EU,diesel,with_tax,1525.1178233574744
2012-03-19,EU,diesel,with_tax,1527.467768613476
2012-03-12,EU,diesel,with_tax,1515.0747725368572
2012-03-05,EU,diesel,with_tax,1508.983186474639
2012-02-27,EU,diesel,with_tax,1505.6321722635637
2012-02-20,EU,diesel,with_tax,1501.884070629515
2012-02-13,EU,diesel,with_tax,1485.5367082674918
2012-02-06,EU,diesel,with_tax,1468.7915396079593
2012-01-30,EU,diesel,with_tax,1465.5071895212754
2012-01-23,EU,diesel,with_tax,1476.2639718549758
2012-01-16,EU,diesel,with_tax,1482.404747426324
2012-01-09,EU,diesel,with_tax,1464.000448723457
2011-12-19,EU,diesel,with_tax,1425.875694871948
2011-12-12,EU,diesel,with_tax,1424.3121850994428
2011-12-05,EU,diesel,with_tax,1414.9351200779304
2011-11-28,EU,diesel,with_tax,1409.781004716399
2011-11-21,EU,diesel,with_tax,1425.89007642908
2011-11-14,EU,diesel,with_tax,1413.6933594210598
2011-11-07,EU,diesel,with_tax,1406.2507572635425
2011-10-31,EU,diesel,with_tax,1400.9989119716492
2011-10-24,EU,diesel,with_tax,1397.543942814638
2011-10-17,EU,diesel,with_tax,1384.8811129986425
2011-10-10,EU,diesel,with_tax,1375.4149506736085
2011-10-03,EU,diesel,with_tax,1375.9120669796123
2011-09-26,EU,diesel,with_tax,1373.6552175734805
2011-09-19,EU,diesel,with_tax,1376.39147953376
2011-09-12,EU,diesel,with_tax,1371.2819963964628
2011-09-05,EU,diesel,with_tax,1361.0364632344429
2011-08-29,EU,diesel,with_tax,1347.7406170899596
2011-08-22,EU,diesel,with_tax,1346.85479842787
2011-08-08,EU,diesel,with_tax,1371.79878494756
2011-08-01,EU,diesel,with_tax,1388.7178681882947
2011-07-25,EU,diesel,with_tax,1383.740725981979
2011-07-18,EU,diesel,with_tax,1373.726222612532
2011-07-11,EU,diesel,with_tax,1359.8031622361184
2011-07-04,EU,diesel,with_tax,1339.1198530537272
2011-06-27,EU,diesel,with_tax,1342.783695405485
2011-06-20,EU,diesel,with_tax,1371.676507052132
2011-06-13,EU,diesel,with_tax,1367.471298119507
2011-06-06,EU,diesel,with_tax,1358.6466421368782
2011-05-30,EU,diesel,with_tax,1356.3801395485457
2011-05-23,EU,diesel,with_tax,1364.9541938860843
2011-05-16,EU,diesel,with_tax,1361.371367679985
2011-05-09,EU,diesel,with_tax,1374.8335200837478
2011-05-02,EU,diesel,with_tax,1404.3482556101997
2011-04-18,EU,diesel,with_tax,1405.575560933379
2011-04-11,EU,diesel,with_tax,1401.1352767014314
2011-04-04,EU,diesel,with_tax,1387.1850609730834
2011-03-28,EU,diesel,with_tax,1384.81816663956
2011-03-21,EU,diesel,with_tax,1386.8922299593169
2011-03-14,EU,diesel,with_tax,1387.9881486725249
2011-03-07,EU,diesel,with_tax,1377.273204453583
2011-02-28,EU,diesel,with_tax,1357.5090922237564
2011-02-21,EU,diesel,with_tax,1336.401763709625
2011-02-14,EU,diesel,with_tax,1333.6124116079177
2011-02-07,EU,diesel,with_tax,1324.634835424252
2011-01-31,EU,diesel,with_tax,1303.7401673389454
2011-01-24,EU,diesel,with_tax,1311.1989166671035
2011-01-17,EU,diesel,with_tax,1317.1358704160791
2011-01-10,EU,diesel,with_tax,1296.7727908804352
2011-01-03,EU,diesel,with_tax,1280.335277295616
2010-12-20,EU,diesel,with_tax,1263.0380056423817
2010-12-13,EU,diesel,with_tax,1256.0072487026778
2010-12-06,EU,diesel,with_tax,1238.152107961278
2010-11-29,EU,diesel,with_tax,1217.654835637882
2010-11-22,EU,diesel,with_tax,1208.4844821035847
2010-11-15,EU,diesel,with_tax,1211.554579846685
2010-11-08,EU,diesel,with_tax,1200.102736855306
2010-10-25,EU,diesel,with_tax,1191.471508122573
2010-10-18,EU,diesel,with_tax,1187.839409312667
2010-10-11,EU,diesel,with_tax,1186.6856058061298
2010-10-04,EU,diesel,with_tax,1177.7115072290849
2010-09-27,EU,diesel,with_tax,1175.8593655226748
2010-09-20,EU,diesel,with_tax,1185.8530492036266
2010-09-13,EU,diesel,with_tax,1181.72807911806
2010-09-06,EU,diesel,with_tax,1173.9119337207417
2010-08-30,EU,diesel,with_tax,1174.2352316261913
2010-08-23,EU,diesel,with_tax,1178.642178210987
2010-08-16,EU,diesel,with_tax,1178.7279953751054
2010-08-09,EU,diesel,with_tax,1186.0366583764674
2010-08-02,EU,diesel,with_tax,1173.8280977438455
2010-07-26,EU,diesel,with_tax,1172.4905304010667
2010-07-19,EU,diesel,with_tax,1171.5736043107363
2010-07-12,EU,diesel,with_tax,1178.754486111715
2010-07-05,EU,diesel,with_tax,1187.2847169272927
2010-06-28,EU,diesel,with_tax,1205.4528105393058
2010-06-21,EU,diesel,with_tax,1202.4483219194694
2010-06-14,EU,diesel,with_tax,1194.5036674057087
2010-06-07,EU,diesel,with_tax,1187.1494167417577
2010-05-31,EU,diesel,with_tax,1177.8618593597455
2010-05-24,EU,diesel,with_tax,1175.6283703257848
2010-05-17,EU,diesel,with_tax,1198.4622300991816
2010-05-10,EU,diesel,with_tax,1198.645366591908
2010-05-03,EU,diesel,with_tax,1201.9496662124582
2010-04-26,EU,diesel,with_tax,1188.8477629428874
2010-04-19,EU,diesel,with_tax,1181.0614189310131
2010-04-12,EU,diesel,with_tax,1177.5806990124372
2010-03-29,EU,diesel,with_tax,1152.3946656656385
2010-03-22,EU,diesel,with_tax,1139.5754184730315
2010-03-15,EU,diesel,with_tax,1137.1246029364231
2010-03-08,EU,diesel,with_tax,1118.2432206049257
2010-03-01,EU,diesel,with_tax,1108.293345252432
2010-02-22,EU,diesel,with_tax,1092.5698123401812
2010-02-15,EU,diesel,with_tax,1080.9122599000182
2010-02-08,EU,diesel,with_tax,1084.7733931836217
2010-02-01,EU,diesel,with_tax,1084.0299983093007
2010-01-25,EU,diesel,with_tax,1090.4816776821876
2010-01-18,EU,diesel,with_tax,1100.28462081574
2010-01-11,EU,diesel,with_tax,1097.844177427269
2010-01-04,EU,diesel,with_tax,1072.2797563047204
2009-12-21,EU,diesel,with_tax,1045.797836771691
2009-12-14,EU,diesel,with_tax,1044.0223806103402
2009-12-07,EU,diesel,with_tax,1051.8391607532428
2009-11-30,EU,diesel,with_tax,1045.6497185238336
2009-11-23,EU,diesel,with_tax,1054.5238981666766
2009-11-16,EU,diesel,with_tax,1055.3820189230537
2009-11-09,EU,diesel,with_tax,1060.9481112414885
2009-11-02,EU,diesel,with_tax,1058.592686058699
2009-10-26,EU,diesel,with_tax,1049.2570368966233
2009-10-19,EU,diesel,with_tax,1036.552761538415
2009-10-12,EU,diesel,with_tax,1014.340228326126
2009-10-05,EU,diesel,with_tax,1018.9261709115874
2009-09-28,EU,diesel,with_tax,1012.0795607279172
2009-09-21,EU,diesel,with_tax,1024.9129711992794
2009-09-14,EU,diesel,with_tax,1027.8621031390917
2009-09-07,EU,diesel,with_tax,1043.006312432467
2009-08-31,EU,diesel,with_tax,1048.042931316907
2009-08-24,EU,diesel,with_tax,1054.196870016595
2009-08-17,EU,diesel,with_tax,1055.8153666283574
2009-08-10,EU,diesel,with_tax,1049.9079145344404
2009-08-03,EU,diesel,with_tax,1039.4222737061748
2009-07-27,EU,diesel,with_tax,1023.8913695570322
2009-07-20,EU,diesel,with_tax,1001.6634389684458
2009-07-13,EU,diesel,with_tax,1009.1837767468674
2009-07-06,EU,diesel,with_tax,1032.9398791051524
2009-06-29,EU,diesel,with_tax,1041.5053039535503
2009-06-22,EU,diesel,with_tax,1046.460180417243
2009-06-15,EU,diesel,with_tax,1033.199377425854
2009-06-08,EU,diesel,with_tax,1009.4348423025964
2009-06-01,EU,diesel,with_tax,989.544472321159
2009-05-25,EU,diesel,with_tax,983.9669680510344
2009-05-18,EU,diesel,with_tax,985.965209157932
2009-05-11,EU,diesel,with_tax,981.4479859302138
2009-05-04,EU,diesel,with_tax,975.6625901810288
2009-04-27,EU,diesel,with_tax,971.922637525486
2009-04-20,EU,diesel,with_tax,974.2899689838328
2009-04-06,EU,diesel,with_tax,972.6163297999716
2009-03-30,EU,diesel,with_tax,958.6293281124604
2009-03-23,EU,diesel,with_tax,939.2119218355504
2009-03-16,EU,diesel,with_tax,936.6674637582876
2009-03-09,EU,diesel,with_tax,938.7473953273376
2009-03-02,EU,diesel,with_tax,945.7916685075536
2009-02-23,EU,diesel,with_tax,955.522688391612
2009-02-16,EU,diesel,with_tax,971.8179589199424
2009-02-09,EU,diesel,with_tax,984.4228571581772
2009-02-02,EU,diesel,with_tax,976.7918302852074
2009-01-26,EU,diesel,with_tax,972.0271966808411
2009-01-19,EU,diesel,with_tax,983.3769409980227
2009-01-12,EU,diesel,with_tax,987.5729039912676
2009-01-05,EU,diesel,with_tax,949.0536245260104
2008-12-15,EU,diesel,with_tax,997.5512865958297
2008-12-08,EU,diesel,with_tax,1043.4445511205386
2008-12-01,EU,diesel,with_tax,1073.5133809642157
2008-11-24,EU,diesel,with_tax,1091.8212330840804
2008-11-17,EU,diesel,with_tax,1124.3254693551592
2008-11-10,EU,diesel,with_tax,1152.5523594802212
2008-11-03,EU,diesel,with_tax,1165.5695205735997
2008-10-27,EU,diesel,with_tax,1178.8583611549475
2008-10-20,EU,diesel,with_tax,1207.2630353925972
2008-10-13,EU,diesel,with_tax,1254.327610134711
2008-10-06,EU,diesel,with_tax,1295.6035990462544
2008-09-29,EU,diesel,with_tax,1297.5357639969666
2008-09-22,EU,diesel,with_tax,1300.0657194666671
2008-09-15,EU,diesel,with_tax,1318.714340459426
2008-09-08,EU,diesel,with_tax,1324.8859573810366
2008-09-01,EU,diesel,with_tax,1337.8111646761208
2008-08-25,EU,diesel,with_tax,1342.6622294100914
2008-08-18,EU,diesel,with_tax,1342.2744494516403
2008-08-11,EU,diesel,with_tax,1368.3309044877735
2008-08-04,EU,diesel,with_tax,1393.343653868663
2008-07-28,EU,diesel,with_tax,1415.2136829056064
2008-07-21,EU,diesel,with_tax,1447.7941466596506
2008-07-14,EU,diesel,with_tax,1456.1882912130698
2008-07-07,EU,diesel,with_tax,1454.2765671992984
2008-06-30,EU,diesel,with_tax,1444.2193658494248
2008-06-23,EU,diesel,with_tax,1435.1647397395936
2008-06-16,EU,diesel,with_tax,1438.9401229252871
2008-06-09,EU,diesel,with_tax,1422.4709228719769
2008-06-02,EU,diesel,with_tax,1432.5635058721418
2008-05-26,EU,diesel,with_tax,1423.5990226459596
2008-05-19,EU,diesel,with_tax,1397.6282468547852
2008-05-12,EU,diesel,with_tax,1351.305292591176
2008-05-05,EU,diesel,with_tax,1326.6729189288324
2008-04-28,EU,diesel,with_tax,1312.9784879404876
2008-04-21,EU,diesel,with_tax,1292.8062905400554
2008-04-14,EU,diesel,with_tax,1279.0514410242065
2008-04-07,EU,diesel,with_tax,1256.5346960953473
2008-03-31,EU,diesel,with_tax,1255.601798566545
2008-03-17,EU,diesel,with_tax,1272.7928608054217
2008-03-10,EU,diesel,with_tax,1259.0147069845543
2008-03-03,EU,diesel,with_tax,1239.2158509564542
2008-02-25,EU,diesel,with_tax,1235.5750609475097
2008-02-18,EU,diesel,with_tax,1215.926397185697
2008-02-11,EU,diesel,with_tax,1189.3302262458587
2008-02-04,EU,diesel,with_tax,1190.655979041648
2008-01-28,EU,diesel,with_tax,1185.3724073853527
2008-01-21,EU,diesel,with_tax,1192.4021737154574
2008-01-14,EU,diesel,with_tax,1206.1863638219322
2008-01-07,EU,diesel,with_tax,1219.6201528663237
2007-12-17,EU,diesel,with_tax,1183.8519634989314
2007-12-10,EU,diesel,with_tax,1187.5924690433735
2007-12-03,EU,diesel,with_tax,1203.8024253744811
2007-11-26,EU,diesel,with_tax,1203.182044388958
2007-11-19,EU,diesel,with_tax,1191.1780899784762
2007-11-12,EU,diesel,with_tax,1188.5266110231385
2007-11-05,EU,diesel,with_tax,1150.8068955700542
2007-10-29,EU,diesel,with_tax,1132.906233742167
2007-10-22,EU,diesel,with_tax,1123.070532345965
2007-10-15,EU,diesel,with_tax,1107.3261214015697
2007-10-08,EU,diesel,with_tax,1106.1477147528324
2007-10-01,EU,diesel,with_tax,1112.197265227894
2007-09-24,EU,diesel,with_tax,1110.5455001323137
2007-09-17,EU,diesel,with_tax,1099.955307184727
2007-09-10,EU,diesel,with_tax,1089.7760578931195
2007-09-03,EU,diesel,with_tax,1078.9441982648232
2007-08-27,EU,diesel,with_tax,1075.6086278309565
2007-08-20,EU,diesel,with_tax,1078.8884333954784
2007-08-13,EU,diesel,with_tax,1080.2855852804869
2007-08-06,EU,diesel,with_tax,1087.5323055008898
2007-07-30,EU,diesel,with_tax,1083.2801481622782
2007-07-23,EU,diesel,with_tax,1086.1003331270592
2007-07-16,EU,diesel,with_tax,1088.3580846830257
2007-07-09,EU,diesel,with_tax,1078.6742109450474
2007-07-02,EU,diesel,with_tax,1079.2692773293088
2007-06-25,EU,diesel,with_tax,1082.9622208477413
2007-06-18,EU,diesel,with_tax,1075.9740041753723
2007-06-11,EU,diesel,with_tax,1065.6822642858024
2007-06-04,EU,diesel,with_tax,1067.849309583488
2007-05-28,EU,diesel,with_tax,1064.8022057364894
2007-05-21,EU,diesel,with_tax,1060.9276837508578
2007-05-14,EU,diesel,with_tax,1057.8635497543837
2007-05-07,EU,diesel,with_tax,1058.0000069899872
2007-04-30,EU,diesel,with_tax,1058.4915345258569
2007-04-23,EU,diesel,with_tax,1055.8102050640173
2007-04-16,EU,diesel,with_tax,1052.0259006999995
2007-04-02,EU,diesel,with_tax,1044.4150453874922
2007-03-26,EU,diesel,with_tax,1025.910271183574
2007-03-19,EU,diesel,with_tax,1024.592379744625
2007-03-12,EU,diesel,with_tax,1029.0849257919842
2007-03-05,EU,diesel,with_tax,1024.4133469138749
2007-02-26,EU,diesel,with_tax,1012.8642596098396
2007-02-19,EU,diesel,with_tax,1007.7872803210312
2007-02-12,EU,diesel,with_tax,1008.9866709270312
2007-02-05,EU,diesel,with_tax,1002.4665850701948
2007-01-29,EU,diesel,with_tax,996.4531544731636
2007-01-22,EU,diesel,with_tax,998.6770288000432
2007-01-15,EU,diesel,with_tax,1005.721973069332
2007-01-08,EU,diesel,with_tax,1020.3694358353883
2006-12-18,EU,diesel,with_tax,1053.8065611225534
2006-12-11,EU,diesel,with_tax,1054.153995021598
2006-12-04,EU,diesel,with_tax,1052.5580057989805
2006-11-27,EU,diesel,with_tax,1047.3073587458468
2006-11-20,EU,diesel,with_tax,1050.3343429827412
2006-11-13,EU,diesel,with_tax,1049.8478962234562
2006-11-06,EU,diesel,with_tax,1049.2837891075894
2006-10-30,EU,diesel,with_tax,1055.525358693198
2006-10-23,EU,diesel,with_tax,1060.2756286163474
2006-10-16,EU,diesel,with_tax,1062.0606740942033
2006-10-09,EU,diesel,with_tax,1056.8267501083749
2006-10-02,EU,diesel,with_tax,1059.9968758488303
2006-09-25,EU,diesel,with_tax,1068.4771223519626
2006-09-18,EU,diesel,with_tax,1089.7805155903347
2006-09-11,EU,diesel,with_tax,1104.7742094835546
2006-09-04,EU,diesel,with_tax,1123.7727984038918
2006-08-28,EU,diesel,with_tax,1129.3873377132113
2006-08-21,EU,diesel,with_tax,1133.290866484562
2006-08-14,EU,diesel,with_tax,1143.7961142963927
2006-08-07,EU,diesel,with_tax,1143.144224434026
2006-07-31,EU,diesel,with_tax,1136.357622147052
2006-07-24,EU,diesel,with_tax,1141.0587448197894
2006-07-17,EU,diesel,with_tax,1133.1053453595823
2006-07-10,EU,diesel,with_tax,1125.1593062901177
2006-07-03,EU,diesel,with_tax,1121.6068051941702
2006-06-26,EU,diesel,with_tax,1111.945387497026
2006-06-19,EU,diesel,with_tax,1114.9415713525204
2006-06-12,EU,diesel,with_tax,1121.5197711581966
2006-06-05,EU,diesel,with_tax,1118.4442299481616
2006-05-29,EU,diesel,with_tax,1111.9993718268088
2006-05-22,EU,diesel,with_tax,1122.7823772179402
2006-05-15,EU,diesel,with_tax,1128.7528325292233
2006-05-08,EU,diesel,with_tax,1135.644221647363
2006-05-01,EU,diesel,with_tax,1136.3422283357704
2006-04-24,EU,diesel,with_tax,1129.4710669441456
2006-04-10,EU,diesel,with_tax,1098.3935478787118
2006-04-03,EU,diesel,with_tax,1095.570328013681
2006-03-27,EU,diesel,with_tax,1088.0379228018994
2006-03-20,EU,diesel,with_tax,1089.6438592528928
2006-03-13,EU,diesel,with_tax,1083.4668855930654
2006-03-06,EU,diesel,with_tax,1079.780582529963
2006-02-27,EU,diesel,with_tax,1073.1630439142716
2006-02-20,EU,diesel,with_tax,1070.3669124596768
2006-02-13,EU,diesel,with_tax,1077.30500904718
2006-02-06,EU,diesel,with_tax,1084.5924092933844
2006-01-30,EU,diesel,with_tax,1079.8017503428032
2006-01-23,EU,diesel,with_tax,1072.3495107233057
2006-01-16,EU,diesel,with_tax,1070.404964294936
2006-01-09,EU,diesel,with_tax,1073.4956949791203
2005-12-19,EU,diesel,with_tax,1054.7957920135646
2005-12-12,EU,diesel,with_tax,1052.3726672732394
2005-12-05,EU,diesel,with_tax,1046.6601062686304
2005-11-28,EU,diesel,with_tax,1055.127048931762
2005-11-21,EU,diesel,with_tax,1057.10369069605
