Date,country,fuel_type,price_type,price_per_1000l
2020-05-04,EU,euro95,wo_tax,354.0169183313966
2020-04-27,EU,euro95,wo_tax,359.53655956758496
2020-04-20,EU,euro95,wo_tax,377.5810811878771
2020-04-06,EU,euro95,wo_tax,392.6190457423332
2020-03-30,EU,euro95,wo_tax,406.6808608321766
2020-03-23,EU,euro95,wo_tax,429.86356062089686
2020-03-16,EU,euro95,wo_tax,470.696782875494
2020-03-09,EU,euro95,wo_tax,516.3415807592747
2020-03-02,EU,euro95,wo_tax,533.4410946954478
2020-02-24,EU,euro95,wo_tax,551.5069671002112
2020-02-17,EU,euro95,wo_tax,546.5477771528202
2020-02-10,EU,euro95,wo_tax,546.0668601438686
2020-02-03,EU,euro95,wo_tax,551.4641502350719
2020-01-27,EU,euro95,wo_tax,559.3992040889733
2020-01-20,EU,euro95,wo_tax,565.10048005194
2020-01-13,EU,euro95,wo_tax,569.1511970403413
2020-01-06,EU,euro95,wo_tax,572.5786020396433
2019-12-16,EU,euro95,wo_tax,549.6418725555515
2019-12-09,EU,euro95,wo_tax,552.1343297942897
2019-12-02,EU,euro95,wo_tax,553.7638619229452
2019-11-25,EU,euro95,wo_tax,552.4893941610662
2019-11-18,EU,euro95,wo_tax,551.1309700526539
2019-11-11,EU,euro95,wo_tax,551.928638791014
2019-11-04,EU,euro95,wo_tax,547.8103669159668
2019-10-28,EU,euro95,wo_tax,545.2822088576163
2019-10-21,EU,euro95,wo_tax,548.3911004573331
2019-10-14,EU,euro95,wo_tax,552.0708789430485
2019-10-07,EU,euro95,wo_tax,555.6821374424699
2019-09-30,EU,euro95,wo_tax,558.2910587295959
2019-09-23,EU,euro95,wo_tax,560.2112032202317
2019-09-16,EU,euro95,wo_tax,548.6587347796436
2019-09-09,EU,euro95,wo_tax,549.1503129744942
2019-09-02,EU,euro95,wo_tax,547.9656121059488
2019-08-26,EU,euro95,wo_tax,552.4549379061767
2019-08-19,EU,euro95,wo_tax,556.4298111225139
